job_id,skill,importance
149,Flexible schedule,benefit
149,Partial remote work (3 days/week),benefit
149,Continuous training,benefit
149,Variable compensation,benefit
150,Inteligencia Artificial Generativa,must
150,ChatGPT,must
150,Modelado de aprendizaje automático,must
150,Docencia,must
150,Tutoría,must
150,ChatGPT,tech_stack
150,Inteligencia Artificial Generativa,tech_stack
150,Aprendizaje Automático,tech_stack
150,Comunicación,soft_skill
150,Pedagogía,soft_skill
150,Capacidad de tutoría,soft_skill
151,Familiaritat amb eines d'IA generativa,must
151,Producció audiovisual,must
151,Gestió de projectes,must
151,Lideratge de petits equips,must
151,Coneixement profund del llenguatge audiovisual,must
151,Experiència davant de càmera,nice
151,Midjourney,tech_stack
151,Leonardo,tech_stack
151,Firefly,tech_stack
151,Runway,tech_stack
151,Veo 3,tech_stack
151,Kling,tech_stack
151,Synthesia,tech_stack
151,Curiositat,soft_skill
151,Mentalitat exploradora,soft_skill
151,Esperit pioner,soft_skill
151,Bon criteri visual,soft_skill
151,Adaptabilitat,soft_skill
151,Voluntat d'aprendre continuament,soft_skill
151,Lideratge d'equips,soft_skill
151,Castellà (avançat),language
151,Català (avançat),language
151,Anglès (avançat),language
151,Contracte indefinit,benefit
151,40 hores setmanals,benefit
151,Salari brut anual 20.000 €,benefit
152,Microsoft Office,must
152,Microsoft Office,tech_stack
152,Motivation,soft_skill
152,Enthusiasm,soft_skill
152,English,language
152,French,language
152,600 € brutos remuneration,benefit
152,Plan de desarrollo,benefit
152,Jornada completa,benefit
153,Gestión de propuestas,must
153,Data,must
153,IA,must
153,Innovación,soft_skill
153,Compromiso,soft_skill
153,Proactividad,soft_skill
153,Trabajo en equipo,soft_skill
153,English,language
154,Python,must
154,C++,must
154,Manipulación robótica,must
154,Imitation Learning,must
154,Reinforcement Learning,must
154,Large Language Models (LLMs),must
154,ROS,must
154,Máster o Doctorado,nice
154,Experiencia con financiación Horizon Europe,nice
154,Python,tech_stack
154,C++,tech_stack
154,ROS,tech_stack
154,Proactivo,soft_skill
154,Autónomo,soft_skill
154,Responsable,soft_skill
154,Resolutivo,soft_skill
154,Adaptable,soft_skill
154,Trabajo en equipo,soft_skill
154,Comunicación,soft_skill
154,Organización,soft_skill
154,English,language
154,Spanish,language
154,Medidas de conciliación vida personal y profesional,benefit
154,Oportunidades de desarrollo y crecimiento profesional,benefit
154,Proyectos de alto impacto,benefit
154,Autonomía técnica,benefit
154,Colaboración con universidades y centros de investigación líderes,benefit
155,Python,must
155,LangChain,must
155,LlamaIndex,must
155,AutoGPT,must
155,Gemini API,must
155,Claude API,must
155,OpenAI API,must
155,software architecture,must
155,API integration,must
155,backend development,must
155,automation,must
155,AWS,nice
155,GCP,nice
155,Azure,nice
155,Docker,nice
155,Kubernetes,nice
155,SQL,nice
155,distributed systems,nice
155,CI/CD,nice
155,Git,nice
155,RPA,nice
155,Python,tech_stack
155,LangChain,tech_stack
155,LlamaIndex,tech_stack
155,AutoGPT,tech_stack
155,Gemini,tech_stack
155,Claude,tech_stack
155,OpenAI,tech_stack
155,AWS,tech_stack
155,GCP,tech_stack
155,Azure,tech_stack
155,Docker,tech_stack
155,Kubernetes,tech_stack
155,SQL,tech_stack
155,Git,tech_stack
155,CI/CD,tech_stack
155,collaboration,soft_skill
155,communication,soft_skill
155,problem solving,soft_skill
155,competitive salary,benefit
155,professional growth plan,benefit
155,hybrid work model,benefit
155,continuous training in generative AI,benefit
156,Inglés (intermedio/avanzado),must
156,Ofimática,must
156,Diseño y validación de algoritmos de IA,nice
156,Machine learning,nice
156,Deep learning,nice
156,Procesamiento de señales biomédicas,nice
156,Python,nice
156,MATLAB,nice
156,TensorFlow,nice
156,PyTorch,nice
156,Normativas y certificación de dispositivos médicos,nice
156,Liderazgo,nice
156,Comunicación,nice
156,Gestión de equipos,nice
156,Python,tech_stack
156,MATLAB,tech_stack
156,TensorFlow,tech_stack
156,PyTorch,tech_stack
156,Liderazgo,soft_skill
156,Comunicación,soft_skill
156,Gestión de equipos,soft_skill
156,Gestión de proyectos,soft_skill
156,Inglés,language
157,Machine Learning,must
157,Deep Learning,must
157,"Model integration (LangChain, Semantic Kernel)",must
157,Pipeline design,must
157,MLOps,must
157,Git (GitLab),must
157,"Master's degree in Software Engineering, Data Engineering, Machine Learning, AI, or Data Science",nice
157,Jupyter Notebook,nice
157,DVC,nice
157,MLflow,nice
157,Python development,nice
157,Scikit-Learn,nice
157,TensorFlow,nice
157,PyTorch,nice
157,Pandas,nice
157,NumPy,nice
157,"Vector databases (Chroma, Weaviate, Pinecone)",nice
157,Databricks,nice
157,SageMaker,nice
157,AzureML,nice
157,Linux server administration,nice
157,Docker,nice
157,GitLab CI,nice
157,"European AI regulations (AI Act, GDPR, CRA)",nice
157,Technical English documentation,nice
157,I+D project experience,nice
157,Technical reporting,nice
157,Python,tech_stack
157,LangChain,tech_stack
157,Semantic Kernel,tech_stack
157,GitLab,tech_stack
157,Scikit-Learn,tech_stack
157,TensorFlow,tech_stack
157,PyTorch,tech_stack
157,Pandas,tech_stack
157,NumPy,tech_stack
157,DVC,tech_stack
157,MLflow,tech_stack
157,Chroma,tech_stack
157,Weaviate,tech_stack
157,Pinecone,tech_stack
157,Databricks,tech_stack
157,SageMaker,tech_stack
157,AzureML,tech_stack
157,Docker,tech_stack
157,Linux,tech_stack
157,Autonomous problem solving,soft_skill
157,Teamwork,soft_skill
157,Initiative,soft_skill
157,Presentation skills,soft_skill
157,Continuous learning,soft_skill
157,Critical thinking,soft_skill
157,Solution-oriented mindset,soft_skill
157,Community involvement,soft_skill
157,English,language
157,Continuous training,benefit
157,Long-term employment,benefit
157,Career growth opportunities,benefit
157,Flexible working hours,benefit
157,Hybrid work (on-site and remote),benefit
157,Equality and non-discrimination policy,benefit
158,Programación,must
158,Inteligencia Artificial,must
158,Herramientas ofimáticas,must
158,Inglés (B2),must
158,Preocupación por la calidad,soft_skill
158,Iniciativa y espíritu emprendedor,soft_skill
158,Trabajo en equipo,soft_skill
158,Toma de decisiones y resolución de problemas,soft_skill
158,Capacidad de aprender,soft_skill
158,Habilidades básicas de manejo del ordenador,soft_skill
158,Capacidad de análisis y síntesis,soft_skill
158,Capacidad crítica y autocrítica,soft_skill
158,Orientación a la calidad,soft_skill
158,Mentalidad de crecimiento y aprendizaje activo,soft_skill
158,Conciencia y competencia digital,soft_skill
158,Inglés (B2),language
158,"Bolsa de ayuda de 550,00€ brutos mensuales",benefit
158,Jornada de 5h diarias en la mañana,benefit
158,Telepráctica semi-presencial,benefit
158,Programa START,benefit
159,Apache Spark,must
159,Apache Kafka,must
159,SQL,must
159,Java,must
159,Python,must
159,Scrum,must
159,Machine learning,must
159,Big Data Architectures,must
159,Apache Spark,tech_stack
159,Apache Kafka,tech_stack
159,SQL,tech_stack
159,Java,tech_stack
159,Python,tech_stack
159,Horario flexible,benefit
159,Jornada intensiva en verano,benefit
159,Teletrabajo,benefit
159,Seguro médico privado con póliza dental y de accidentes,benefit
159,"Plan de retribución flexible (tickets restaurante, tickets guardería, seguro médico familiar)",benefit
159,"Actividades de equipo, eventos y competiciones deportivas",benefit
159,Acceso a Gympass,benefit
159,No dress code,benefit
159,Relocation package,benefit
159,Fruta y café en el comedor,benefit
160,Programación,must
160,Tecnologías de Inteligencia Artificial,must
160,Herramientas ofimáticas,must
160,Inglés (B2),must
160,Capacidad de aplicar los conocimientos a la práctica,soft_skill
160,Orientación al logro,soft_skill
160,Preocupación por la calidad,soft_skill
160,Compromiso ético,soft_skill
160,Trabajo en equipo,soft_skill
160,Toma de decisiones y resolución de problemas,soft_skill
160,Capacidad crítica y autocrítica,soft_skill
160,Capacidad de aprender,soft_skill
160,Capacidad de análisis y síntesis,soft_skill
160,Mentalidad de crecimiento,soft_skill
160,Pensamiento crítico y solución creativa de problemas,soft_skill
160,English (B2),language
160,"Bolsa de ayuda de 550,00€ brutos mensuales",benefit
160,Jornada de 5 horas diarias en la mañana,benefit
160,Telepráctica semi-presencial,benefit
161,Azure,must
161,Microsoft Fabric,must
161,Azure Databricks,must
161,Azure Data Factory,must
161,Azure Purview,must
161,Unity Catalog,must
161,Power BI,must
161,DataOps,must
161,DevSecOps,must
161,FinOps,must
161,Data Architecture,must
161,Data Governance,must
161,APIs,nice
161,Digital twins,nice
161,Streaming ingestion,nice
161,Batch processing,nice
161,Azure,tech_stack
161,Microsoft Fabric,tech_stack
161,Azure Databricks,tech_stack
161,Azure Data Factory,tech_stack
161,Azure Purview,tech_stack
161,Unity Catalog,tech_stack
161,Power BI,tech_stack
161,Technical leadership,soft_skill
161,Consultative mindset,soft_skill
161,Clear communication,soft_skill
161,Teamwork,soft_skill
161,Mentoring,soft_skill
161,Task organization,soft_skill
161,Incident management,soft_skill
161,Bilingual communication,soft_skill
161,Spanish,language
161,English,language
161,Continuous training,benefit
161,"Hybrid work model (2 days office, 3 remote)",benefit
161,Inclusive culture,benefit
161,Career development opportunities,benefit
162,Python,must
162,Matlab,must
162,Simulink,must
162,Python,tech_stack
162,Matlab,tech_stack
162,Simulink,tech_stack
162,proactivo,soft_skill
162,colaborador,soft_skill
162,autónomo,soft_skill
162,contrato indefinido,benefit
162,horario flexible,benefit
162,teletrabajo,benefit
162,equipo de trabajo joven y colaborador,benefit
162,laboratorios con equipamiento de última generación,benefit
162,proyecto con impacto social,benefit
163,dermatología clínica,must
163,diagnóstico asistido por IA,must
163,telemedicina,must
163,communicación,soft_skill
163,rigor científico,soft_skill
163,liderazgo,soft_skill
163,estructuración de conocimiento,soft_skill
163,royalties,benefit
163,visibilidad internacional,benefit
163,soporte técnico y científico,benefit
163,acceso al panel de innovación,benefit
164,Dermatología clínica,must
164,Diagnóstico asistido por IA,must
164,Telemedicina,must
164,Comunicación científica,must
164,Comunicación efectiva,soft_skill
164,Rigor científico,soft_skill
164,Liderazgo,soft_skill
164,Royalties,benefit
164,Visibilidad internacional,benefit
164,Soporte técnico y científico,benefit
164,Acceso al Panel Global de Innovación,benefit
165,Video editing,must
165,Post-production,must
165,Premiere Pro,must
165,After Effects,must
165,Davinci Resolve,must
165,Runway,must
165,Kling,must
165,Veo 3,must
165,Midjourney,must
165,Leonardo,must
165,ElevenLabs,must
165,Heygen,must
165,Motion design,nice
165,Typography,nice
165,Multimedia integration,nice
165,Premiere Pro,tech_stack
165,After Effects,tech_stack
165,Davinci Resolve,tech_stack
165,Runway,tech_stack
165,Kling,tech_stack
165,Veo 3,tech_stack
165,Midjourney,tech_stack
165,Leonardo,tech_stack
165,ElevenLabs,tech_stack
165,Heygen,tech_stack
165,Proactive,soft_skill
165,Curious,soft_skill
165,Attention to detail,soft_skill
165,Ability to work under tight deadlines,soft_skill
165,Collaborative,soft_skill
165,Continuous learning,soft_skill
165,Catalan,language
165,English,language
165,Spanish,language
166,Python,must
166,C#,must
166,AI,must
166,Data Science,must
166,Comunicación,must
166,Trabajo con niños,nice
166,Trabajo con adolescentes,nice
166,Python,tech_stack
166,C#,tech_stack
166,Unity,tech_stack
166,Godot,tech_stack
166,Creatividad,soft_skill
166,Responsabilidad,soft_skill
166,Puntualidad,soft_skill
166,Motivación,soft_skill
166,Capacidad comunicativa,soft_skill
166,Experiencia laboral en una marca educativa innovadora y en expansión,benefit
166,Formación inicial remunerada y acceso al manual pedagógico de Logiscool,benefit
166,Acceso completo a la plataforma educativa y contenido predefinido,benefit
166,Acompañamiento continuo del equipo Logiscool,benefit
166,Comunidad internacional de instructores a través de Discord,benefit
166,Contratos fijos discontinuos o freelance,benefit
166,Sueldo según convenio,benefit
167,Databricks Mosaic AI,must
167,Model APIs,must
167,MLflow,must
167,Azure,must
167,Python,must
167,SQL,must
167,Terraform,must
167,CI/CD,must
167,AI governance,must
167,Model deployment,must
167,Vector search,must
167,"Multicloud (Azure, AWS, GCP)",must
167,Databricks,tech_stack
167,Mosaic AI,tech_stack
167,MLflow,tech_stack
167,Azure,tech_stack
167,Python,tech_stack
167,SQL,tech_stack
167,Terraform,tech_stack
167,CI/CD,tech_stack
167,AWS,tech_stack
167,GCP,tech_stack
167,English,language
167,Seguro médico,benefit
167,Ayuda al remoto,benefit
167,Ticket restaurant,benefit
167,Transporte,benefit
167,26 días de vacaciones,benefit
167,Flexibilidad y teletrabajo,benefit
167,Formación continua,benefit
167,Plan de carrera,benefit
168,entrenamiento de modelos de IA,must
168,fine-tuning en Azure,must
168,MLOps,must
168,uso de TensorFlow,must
168,uso de PyTorch,must
168,uso de Scikit-Learn,must
168,gestión de pipelines de datos,must
168,gestión de entornos y versiones de modelos,must
168,comunicación,must
168,trabajo en equipo,must
168,resolución de problemas complejos,must
168,certificaciones en Azure,nice
168,certificaciones en MLOps,nice
168,desarrollo de modelos NLP,nice
168,desarrollo de modelos de Computer Vision,nice
168,conocimiento de AWS,nice
168,conocimiento de Google Cloud,nice
168,Azure,tech_stack
168,TensorFlow,tech_stack
168,PyTorch,tech_stack
168,Scikit-Learn,tech_stack
168,AWS,tech_stack
168,Google Cloud,tech_stack
168,Scala,tech_stack
168,comunicación,soft_skill
168,trabajo en equipo,soft_skill
168,resolución de problemas,soft_skill
168,independencia,soft_skill
168,eficiencia,soft_skill
168,trabajo remoto,benefit
168,desarrollo profesional,benefit
168,oportunidades de crecimiento,benefit
168,modalidad de trabajo flexible,benefit
168,entorno dinámico,benefit
169,Arquitectura de soluciones de IA,must
169,Diseño de data pipelines,must
169,MLOps,must
169,Governance,must
169,Microsoft Azure,tech_stack
169,Azure Machine Learning,tech_stack
169,Azure Cognitive Services,tech_stack
169,Azure OpenAI,tech_stack
169,Azure Synapse,tech_stack
169,Azure Data Lake,tech_stack
169,Docker,tech_stack
169,Kubernetes,tech_stack
169,CI/CD,tech_stack
169,Leadership,soft_skill
169,Collaboration,soft_skill
169,Stakeholder management,soft_skill
169,Mentoring,soft_skill
169,Communication,soft_skill
170,Machine Learning,must
170,Data Analytics,must
170,Automation,must
170,SaaS development,must
170,Communication,must
170,Leadership,must
170,Networking,must
170,Machine Learning,tech_stack
170,Data Analytics,tech_stack
170,Automation,tech_stack
170,SaaS,tech_stack
170,Entrepreneurial mindset,soft_skill
170,Resilience,soft_skill
170,Execution orientation,soft_skill
170,Communication,soft_skill
170,Leadership,soft_skill
170,Networking,soft_skill
170,Equity participation,benefit
170,"Integrated support (strategy, marketing, technology development, mentor network)",benefit
170,Initial funding for MVP validation and construction,benefit
170,Collaborative workspace with other entrepreneurs and startups,benefit
170,Opportunity to create a company from scratch with venture fund backing,benefit
171,Project Management,must
171,Strategic Consulting,must
171,Operations Management,must
171,Data Analysis,must
171,AI Knowledge,must
171,Leadership,must
171,Communication,must
171,SaaS B2B,nice
171,Leadership,soft_skill
171,Communication,soft_skill
171,Stakeholder Management,soft_skill
171,Strategic Thinking,soft_skill
171,Analytical Thinking,soft_skill
171,Premium health insurance,benefit
171,Stimulating work environment,benefit
171,Remote work flexibility,benefit
172,Product Management,must
172,UX Design,must
172,User Research,must
172,Prototyping,must
172,Strategic Planning,must
172,Data Analysis,must
172,AI tools,must
172,Startup experience,nice
172,Product launch (own or side project),nice
172,Curiosity for new technologies,nice
172,ChatGPT,tech_stack
172,Copilot,tech_stack
172,LLMs,tech_stack
172,APIs,tech_stack
172,Automation tools,tech_stack
172,Content generation tools,tech_stack
172,Data analysis tools,tech_stack
172,Strategic vision,soft_skill
172,Creativity,soft_skill
172,Analytical thinking,soft_skill
172,Result orientation,soft_skill
172,Communication,soft_skill
172,Collaboration,soft_skill
172,User empathy,soft_skill
172,Contrato indefinido,benefit
172,Salario según experiencia,benefit
172,Mejoras de convenio,benefit
172,1778 horas anuales de convenio,benefit
172,Día de cumpleaños libre,benefit
172,25% teletrabajo,benefit
172,Flexibilidad horaria,benefit
172,Jornada intensiva viernes y en julio/agosto,benefit
172,Plan de desarrollo profesional,benefit
172,Revisión salarial periódica,benefit
172,Formación continua,benefit
172,Entorno profesional de alto nivel,benefit
172,Equipo colaborativo,benefit
172,Proyectos reales y variados,benefit
172,Buen ambiente,benefit
173,Machine Learning,must
173,Deep Learning,must
173,Generative AI,must
173,Cloud architectures,must
173,On-premise architectures,must
173,Data architecture,must
173,Data governance,must
173,Data quality,must
173,Metadata management,must
173,Public sector domain knowledge,nice
173,Strategic vision,soft_skill
173,Execution capability,soft_skill
173,Collaboration,soft_skill
173,Curiosity,soft_skill
173,Purpose-driven,soft_skill
173,Hybrid work (1 day on-site),benefit
173,Maximum flexibility,benefit
173,Continuous training and development,benefit
173,Career development with purpose,benefit
173,"Diversity, inclusion and wellbeing programs",benefit
173,Access to unique technological initiatives,benefit
174,UX/UI design,must
174,visual identity design,must
174,social media content creation,must
174,prototyping,must
174,AI tools utilization,must
174,product launch experience,nice
174,side project development,nice
174,rapid hypothesis validation,nice
174,curiosity for new technologies,nice
174,ChatGPT,tech_stack
174,Copilot,tech_stack
174,LLMs,tech_stack
174,APIs,tech_stack
174,automation tools,tech_stack
174,creativity,soft_skill
174,analytical thinking,soft_skill
174,results orientation,soft_skill
174,strategic vision,soft_skill
174,execution,soft_skill
174,curiosity,soft_skill
174,collaboration,soft_skill
174,autonomy,soft_skill
174,Contrato indefinido,benefit
174,Salario según experiencia,benefit
174,Mejoras de convenio,benefit
174,1778 horas anuales de convenio,benefit
174,Más vacaciones + día de cumpleaños libre,benefit
174,25% teletrabajo,benefit
174,Flexibilidad horaria,benefit
174,Jornada intensiva los viernes y en julio/agosto,benefit
174,Plan de desarrollo profesional y revisión salarial periódica,benefit
174,Formación continua y especializada,benefit
174,Entorno profesional de alto nivel y equipo colaborativo,benefit
174,Ecosistema de proyectos reales y variados,benefit
174,Buen ambiente con valoración de autonomía y colaboración,benefit
175,React,must
175,Next.js,must
175,Node.js,must
175,Python,must
175,OOP,must
175,Design patterns,must
175,Testing,must
175,CI/CD,must
175,API development,must
175,ETL,must
175,Data pipelines,must
175,LLMs,must
175,Agents,must
175,RAG,must
175,Vector databases,must
175,OCR,must
175,Document AI,must
175,DevOps,must
175,GCP,must
175,AWS,must
175,Containers,must
175,Comunicación clara,must
175,Trabajo en equipo,must
175,React,tech_stack
175,Next.js,tech_stack
175,Node.js,tech_stack
175,Python,tech_stack
175,LLMs,tech_stack
175,Agents,tech_stack
175,RAG,tech_stack
175,Vector databases,tech_stack
175,OCR,tech_stack
175,Document AI,tech_stack
175,GCP,tech_stack
175,AWS,tech_stack
175,Containers,tech_stack
175,CI/CD,tech_stack
175,Comunicación clara,soft_skill
175,Trabajo en equipo,soft_skill
175,Colaboración,soft_skill
175,Orientación a la calidad,soft_skill
175,Flexibilidad,benefit
175,Crecimiento real,benefit
175,Retribución acorde a experiencia,benefit
176,Python,must
176,PyTorch,must
176,TensorFlow,must
176,scikit-learn,must
176,Hugging Face Transformers,must
176,Model deployment,must
176,Model monitoring,must
176,Bias mitigation,must
176,Explainability,must
176,Fairness,must
176,Generative AI,nice
176,Large Language Models (LLMs),nice
176,Diffusion models,nice
176,Cloud deployments,nice
176,MLOps,nice
176,Financial industry knowledge,nice
176,Open-source contributions,nice
176,AI community leadership,nice
176,Python,tech_stack
176,PyTorch,tech_stack
176,TensorFlow,tech_stack
176,scikit-learn,tech_stack
176,Hugging Face Transformers,tech_stack
176,Collaboration,soft_skill
176,Communication,soft_skill
176,Agile methodology,soft_skill
176,Responsible AI,soft_skill
176,Problem solving,soft_skill
176,English (B2/C1),language
177,C/C++,must
177,LLVM,must
177,MLIR,must
177,RISC-V,must
177,Bare-metal,must
177,RTOS,must
177,Embedded Linux,must
177,Git,must
177,CMake,must
177,TensorFlow,nice
177,PyTorch,nice
177,ONNX,nice
177,TensorFlow Lite,nice
177,TFLM,nice
177,GNU toolchain,nice
177,GDB,nice
177,QEMU,nice
177,CI/CD,nice
177,Python,nice
177,Open-source development,nice
177,C,tech_stack
177,C++,tech_stack
177,LLVM,tech_stack
177,MLIR,tech_stack
177,RISC-V,tech_stack
177,TensorFlow,tech_stack
177,PyTorch,tech_stack
177,ONNX,tech_stack
177,TensorFlow Lite,tech_stack
177,TFLM,tech_stack
177,GNU toolchain,tech_stack
177,GDB,tech_stack
177,QEMU,tech_stack
177,Linux,tech_stack
177,Git,tech_stack
177,CMake,tech_stack
177,CI/CD,tech_stack
177,Python,tech_stack
177,communication,soft_skill
177,teamwork,soft_skill
177,collaboration,soft_skill
178,Python,must
178,R,must
178,Java,must
178,C++,must
178,TensorFlow,must
178,Keras,must
178,PyTorch,must
178,Scikit-learn,must
178,deep learning,must
178,machine learning,must
178,AI solution design,must
178,communication,must
178,problem solving,must
178,teamwork,must
178,Azure OpenAI Service,nice
178,Google PaLM API,nice
178,Amazon Bedrock,nice
178,IBM Watsonx.ai,nice
178,Hugging Face,nice
178,Python,tech_stack
178,R,tech_stack
178,Java,tech_stack
178,C++,tech_stack
178,TensorFlow,tech_stack
178,Keras,tech_stack
178,PyTorch,tech_stack
178,Scikit-learn,tech_stack
178,Azure OpenAI Service,tech_stack
178,Google PaLM API,tech_stack
178,Amazon Bedrock,tech_stack
178,IBM Watsonx.ai,tech_stack
178,Hugging Face,tech_stack
178,communication,soft_skill
178,problem solving,soft_skill
178,teamwork,soft_skill
178,client interaction,soft_skill
178,leadership,soft_skill
179,React,must
179,Next.js,must
179,Node.js,must
179,Python,must
179,OOP,must
179,Design patterns,must
179,Testing,must
179,LLMs,must
179,RAG,must
179,Vector databases,must
179,OCR,must
179,Document AI,must
179,DevOps,must
179,GCP,must
179,AWS,must
179,Containers,must
179,CI/CD,must
179,Clear communication,must
179,Teamwork,must
179,"Legal knowledge (civil, commercial, fiscal)",must
179,React,tech_stack
179,Next.js,tech_stack
179,Node.js,tech_stack
179,Python,tech_stack
179,GCP,tech_stack
179,AWS,tech_stack
179,Docker,tech_stack
179,CI/CD,tech_stack
179,LLMs,tech_stack
179,RAG,tech_stack
179,Vector databases,tech_stack
179,OCR,tech_stack
179,Document AI,tech_stack
179,Clear communication,soft_skill
179,Teamwork,soft_skill
179,Quality orientation,soft_skill
179,Collaboration,soft_skill
179,Flexibility,benefit
179,Growth opportunities,benefit
179,Multidisciplinary team,benefit
179,Impactful project,benefit
179,Potential stable employment,benefit
179,Competitive compensation,benefit
180,C#,must
180,.NET,must
180,Arquitecturas de agentes de IA,must
180,LLMs,must
180,GitHub Copilot,must
180,APIs REST,must
180,APIs GraphQL,must
180,Azure,must
180,Trabajo en equipo,must
180,PostgreSQL,nice
180,MongoDB,nice
180,Arquitecturas distribuidas,nice
180,Microservicios,nice
180,Tendencias en IA,nice
180,C#,tech_stack
180,.NET,tech_stack
180,Azure,tech_stack
180,GitHub Copilot,tech_stack
180,REST,tech_stack
180,GraphQL,tech_stack
180,PostgreSQL,tech_stack
180,MongoDB,tech_stack
180,LangChain,tech_stack
180,Semantic Kernel,tech_stack
180,AutoGen,tech_stack
180,Trabajo en equipo,soft_skill
180,Adaptabilidad,soft_skill
180,Pensamiento innovador,soft_skill
180,Trabajo presencial híbrido,benefit
180,Horarios flexibles,benefit
180,Retribución competitiva,benefit
180,Posibilidad de crecimiento a largo plazo,benefit
181,no-code tools,must
181,email marketing,must
181,additional languages,nice
181,foreign trade knowledge,nice
181,AI,tech_stack
181,Blockchain,tech_stack
181,no-code platforms,tech_stack
181,email marketing tools,tech_stack
181,English (medium),language
181,Media jornada,benefit
181,Prácticas virtuales,benefit
181,Teletrabajo,benefit
181,Participación en proyectos internos,benefit
182,Inteligencia Artificial aplicada,must
182,Intelligent Automation,must
182,Definición de roadmaps y business cases,must
182,Comunicación y facilitación de workshops,must
182,Gestión de stakeholders a nivel directivo,must
182,Traducción de objetivos de negocio en planes tecnológicos,must
182,RPA,nice
182,Power Automate,nice
182,Power Apps,nice
182,Power Virtual Agents,nice
182,Power BI,nice
182,Azure AI,nice
182,Microsoft Copilot,nice
182,"Conocimiento del sector financiero, supply chain o retail",nice
182,Divulgación y formación en IA y automatización,nice
182,Microsoft Dynamics 365,tech_stack
182,Power Platform,tech_stack
182,Power Automate,tech_stack
182,Power Apps,tech_stack
182,Power Virtual Agents,tech_stack
182,Power BI,tech_stack
182,Azure,tech_stack
182,Azure AI,tech_stack
182,Microsoft Copilot,tech_stack
182,RPA,tech_stack
182,Comunicación,soft_skill
182,Facilitación de workshops,soft_skill
182,Gestión de stakeholders,soft_skill
182,Pensamiento estratégico,soft_skill
182,Gestión del cambio,soft_skill
182,Trabajo en equipo,soft_skill
182,Inglés (nivel profesional),language
182,Formación y aprendizaje continuos,benefit
182,Trabajo remoto,benefit
182,Flexibilidad horaria,benefit
182,Jornadas intensivas los viernes,benefit
182,Tardes libres en julio y agosto,benefit
182,Retribución flexible,benefit
182,Descuentos para empleados,benefit
182,Eventos de empresa,benefit
182,Participación en eventos Microsoft,benefit
182,Ambiente de trabajo dinámico e inclusivo,benefit
183,Product design,must
183,UI/UX design,must
183,Figma,must
183,Design Systems,must
183,AI-assisted UI,must
183,Generative tools,must
183,LLMs,must
183,Responsible design frameworks,must
183,Accessible design,must
183,Clear documentation,must
183,Professional English,must
183,Remote collaboration,must
183,Figma,tech_stack
183,LLM,tech_stack
183,Generative AI,tech_stack
183,Leadership,soft_skill
183,Mentorship,soft_skill
183,Cross-functional collaboration,soft_skill
183,Clear documentation,soft_skill
183,Empathy,soft_skill
183,Passion,soft_skill
183,Risk-taking,soft_skill
183,High standards,soft_skill
183,English,language
184,Scikit-learn,must
184,TensorFlow,must
184,PyTorch,must
184,Keras,must
184,Transformers,must
184,GANs,must
184,Autoencoders,must
184,Language models,must
184,GPU utilization,must
184,Multimodal AI,nice
184,Docker,nice
184,Container architectures,nice
184,Python,tech_stack
184,Scikit-learn,tech_stack
184,TensorFlow,tech_stack
184,PyTorch,tech_stack
184,Keras,tech_stack
184,Docker,tech_stack
184,GPU,tech_stack
184,Creativity,soft_skill
184,Problem solving,soft_skill
184,Innovation,soft_skill
184,Communication,soft_skill
184,Project management,soft_skill
184,Teamwork,soft_skill
184,Autonomy,soft_skill
184,English,language
184,Indefinite contract,benefit
184,Flexible schedule,benefit
184,Remote work up to 2 days per week (possible 3),benefit
184,Young technology environment,benefit
184,Professional development support,benefit
184,Participation in decision making,benefit
184,Team spirit,benefit
185,SciKit-learn,must
185,TensorFlow,must
185,PyTorch,must
185,Keras,must
185,Transformers,must
185,GANs,must
185,autoencoders,must
185,Modelos de lenguaje,must
185,Desarrollo de software,must
185,Experimentos con grandes conjuntos de datos,must
185,Uso de GPUs,must
185,IA multimodal,nice
185,Docker,nice
185,Python,tech_stack
185,SciKit-learn,tech_stack
185,TensorFlow,tech_stack
185,PyTorch,tech_stack
185,Keras,tech_stack
185,Transformers,tech_stack
185,GANs,tech_stack
185,autoencoders,tech_stack
185,Docker,tech_stack
185,GPU,tech_stack
185,Comunicación en inglés,soft_skill
185,Creatividad,soft_skill
185,Resolutivo,soft_skill
185,Pasión por la innovación tecnológica,soft_skill
185,Trabajo en equipo,soft_skill
185,Gestión de proyectos,soft_skill
185,Inglés,language
185,Contrato indefinido,benefit
185,Horario flexible,benefit
185,"Trabajo híbrido (2 días en oficina, 2 días teletrabajo, 1 día de equipo)",benefit
185,Participación en la toma de decisiones,benefit
185,Ambiente de trabajo joven y tecnológico,benefit
185,Compañerismo,benefit
186,habilidades físicas,must
186,atención al detalle,must
186,actitud proactiva,must
186,recepción,must
186,almacenamiento,must
186,distribución,must
186,colaboración,soft_skill
186,efectividad,soft_skill
187,Excelentes habilidades de comunicación,must
187,Excelentes habilidades de comunicación escrita y verbal,must
187,Sólidos conocimientos de herramientas de gestión de proyectos,must
187,"Sólidas habilidades de organización, incluyendo atención al detalle y multitarea",must
187,Certificación PMP,nice
187,Comunicación,soft_skill
187,Organización,soft_skill
187,Atención al detalle,soft_skill
187,Multitarea,soft_skill
187,Gestión de partes interesadas,soft_skill
187,Elaboración de documentación,soft_skill
