job_id,skill,importance,skill_norm
24,Cloud Computing,must,cloud computing
24,Version Control,must,version control
24,A/B Testing,must,a/b testing
24,Large-scale ML implementation,must,large-scale ml implementation
24,JavaScript visualization (3D.js),nice,javascript visualization (3d.js)
24,Doctorado,nice,doctorado
24,Python,tech_stack,python
24,TensorFlow,tech_stack,tensorflow
24,PyTorch,tech_stack,pytorch
24,Scikit-learn,tech_stack,scikit-learn
24,SciPy,tech_stack,scipy
24,Keras,tech_stack,keras
24,Seaborn,tech_stack,seaborn
24,Matplotlib,tech_stack,matplotlib
24,3D.js,tech_stack,3d.js
24,Comunicación,soft_skill,comunicación
24,Influencia,soft_skill,influencia
24,Trabajo en equipo,soft_skill,trabajo en equipo
24,Autonomía,soft_skill,autonomía
24,Motivación,soft_skill,motivación
24,Gestión de expectativas,soft_skill,gestión de expectativas
24,English,language,english
24,Trabajo híbrido (hasta 60% remoto),benefit,trabajo híbrido (hasta 60% remoto)
24,27 días de vacaciones,benefit,27 días de vacaciones
24,"Programa de wellbeing (descuentos en gimnasios, fisioterapia, torneos deportivos, fruta)",benefit,"programa de wellbeing (descuentos en gimnasios, fisioterapia, torneos deportivos, fruta)"
24,Programa de retribución flexible,benefit,programa de retribución flexible
24,Ventajas financieras del grupo bancario,benefit,ventajas financieras del grupo bancario
25,Machine Learning,must,machine learning
25,Deep Learning,must,deep learning
25,Large Language Models (LLMs),must,large language models (llms)
25,Autoencoders,must,autoencoders
25,Transformers,must,transformers
25,RNNs,must,rnns
25,Gradient Boosting,must,gradient boosting
25,Multi-armed Bandits,must,multi-armed bandits
25,Time Series Analysis,must,time series analysis
25,Python,must,python
25,TensorFlow,must,tensorflow
25,PyTorch,must,pytorch
25,Scikit-learn,must,scikit-learn
25,Scipy,must,scipy
25,Keras,must,keras
25,"Data Visualization (Seaborn, Matplotlib)",must,"data visualization (seaborn, matplotlib)"
25,Data Wrangling / ETL,must,data wrangling / etl
25,MLOps,must,mlops
25,DataOps,must,dataops
25,"Cloud Computing (IaaS, PaaS, CaaS, SaaS)",must,"cloud computing (iaas, paas, caas, saas)"
25,Version Control,must,version control
25,A/B Testing,must,a/b testing
25,JavaScript data visualization (3D.js),nice,javascript data visualization (3d.js)
25,Doctorate degree,nice,doctorate degree
25,Python,tech_stack,python
25,TensorFlow,tech_stack,tensorflow
25,PyTorch,tech_stack,pytorch
25,Scikit-learn,tech_stack,scikit-learn
25,Scipy,tech_stack,scipy
25,Keras,tech_stack,keras
25,Seaborn,tech_stack,seaborn
25,Matplotlib,tech_stack,matplotlib
25,3D.js,tech_stack,3d.js
25,Communication,soft_skill,communication
25,Influence,soft_skill,influence
25,Teamwork,soft_skill,teamwork
25,Autonomy,soft_skill,autonomy
25,Motivation,soft_skill,motivation
25,Agile methodology,soft_skill,agile methodology
25,Project management,soft_skill,project management
25,Problem solving,soft_skill,problem solving
25,English,language,english
25,Hybrid work model (up to 60% remote),benefit,hybrid work model (up to 60% remote)
25,27 vacation days per year,benefit,27 vacation days per year
25,"Wellbeing program (gym discounts, physiotherapy, sports tournaments, fruit)",benefit,"wellbeing program (gym discounts, physiotherapy, sports tournaments, fruit)"
25,Flexible compensation program,benefit,flexible compensation program
25,Training and development initiatives,benefit,training and development initiatives
25,Financial advantages as part of a banking group,benefit,financial advantages as part of a banking group
26,Arquitecturas cloud,must,arquitecturas cloud
26,Inteligencia artificial,must,inteligencia artificial
26,AWS,must,aws
26,Azure,must,azure
26,Google Cloud,must,google cloud
26,Python,must,python
26,Java,must,java
26,Bases de datos,must,bases de datos
26,Análisis de datos,must,análisis de datos
26,Inglés técnico,must,inglés técnico
26,Sector financiero,nice,sector financiero
26,AWS,tech_stack,aws
26,Azure,tech_stack,azure
26,Google Cloud,tech_stack,google cloud
26,Python,tech_stack,python
26,Java,tech_stack,java
26,Trabajo en equipo,soft_skill,trabajo en equipo
26,Comunicación,soft_skill,comunicación
26,Flexibilidad,soft_skill,flexibilidad
26,Documentación técnica,soft_skill,documentación técnica
26,Inglés,language,inglés
26,Formación continua y desarrollo profesional,benefit,formación continua y desarrollo profesional
26,Posibilidad de teletrabajo y flexibilidad horaria,benefit,posibilidad de teletrabajo y flexibilidad horaria
26,Ambiente laboral colaborativo,benefit,ambiente laboral colaborativo
27,Python,must,python
27,Machine Learning,must,machine learning
27,Deep Learning,must,deep learning
27,Generative AI,must,generative ai
27,MLOps,must,mlops
27,Data Ethics,must,data ethics
27,Python,tech_stack,python
27,Exceptional presentation skills,soft_skill,exceptional presentation skills
27,Excellent communication,soft_skill,excellent communication
27,Interpersonal skills,soft_skill,interpersonal skills
27,Leadership and management skills,soft_skill,leadership and management skills
27,Strategic thinking,soft_skill,strategic thinking
27,Proactivity,soft_skill,proactivity
27,Curiosity,soft_skill,curiosity
27,Spanish,language,spanish
27,English,language,english
27,"Medical, Life, and Accident Insurance",benefit,"medical, life, and accident insurance"
27,Medical service and wellness programs,benefit,medical service and wellness programs
27,Flexible compensation program and stock purchase plan,benefit,flexible compensation program and stock purchase plan
27,"Flexibility programs (scheduling, days off, vacations)",benefit,"flexibility programs (scheduling, days off, vacations)"
27,Individualized training itinerary,benefit,individualized training itinerary
27,Sustainability programs and Accenture Foundation,benefit,sustainability programs and accenture foundation
27,Employee network for diversity,benefit,employee network for diversity
27,Bankinter office with special conditions and profit sharing,benefit,bankinter office with special conditions and profit sharing
27,Hybrid work model,benefit,hybrid work model
28,Google Cloud,tech_stack,google cloud
28,Gemini,tech_stack,gemini
28,Problem solving,soft_skill,problem solving
28,Creativity,soft_skill,creativity
28,Analytical thinking,soft_skill,analytical thinking
28,Contrato indefinido,benefit,contrato indefinido
28,Seguro médico gratuito,benefit,seguro médico gratuito
28,Paquete salarial competitivo,benefit,paquete salarial competitivo
29,prompting,must,prompting
29,desarrollo de agentes conversacionales,must,desarrollo de agentes conversacionales
29,liderazgo,must,liderazgo
29,gestión de equipos técnicos,must,gestión de equipos técnicos
29,orientación a resultados,must,orientación a resultados
29,comunicación,must,comunicación
29,liderazgo,soft_skill,liderazgo
29,comunicación,soft_skill,comunicación
29,orientación a resultados,soft_skill,orientación a resultados
29,Modalidad híbrida en Madrid,benefit,modalidad híbrida en madrid
29,Salario máximo: 42.000 €/año,benefit,salario máximo: 42.000 €/año
29,Participación en proyectos innovadores de IA,benefit,participación en proyectos innovadores de ia
30,Python,must,python
30,Machine Learning,must,machine learning
30,IA Generativa,nice,ia generativa
30,Python,tech_stack,python
30,Análisis,soft_skill,análisis
30,Resolución de problemas,soft_skill,resolución de problemas
30,Comunicación,soft_skill,comunicación
30,Trabajo en equipo,soft_skill,trabajo en equipo
30,Aprendizaje continuo,soft_skill,aprendizaje continuo
30,español,language,español
30,inglés,language,inglés
30,"Seguro médico, de vida y accidentes",benefit,"seguro médico, de vida y accidentes"
30,Servicio médico y programas de bienestar,benefit,servicio médico y programas de bienestar
30,Programa de retribución flexible y compra de acciones,benefit,programa de retribución flexible y compra de acciones
30,"Programas de flexibilidad (horaria, días libres, vacaciones)",benefit,"programas de flexibilidad (horaria, días libres, vacaciones)"
30,Itinerario formativo individualizado,benefit,itinerario formativo individualizado
30,Programas de sostenibilidad y Fundación Accenture,benefit,programas de sostenibilidad y fundación accenture
30,Red de empleados por la diversidad,benefit,red de empleados por la diversidad
30,Oficina Bankinter con condiciones especiales y reparto de beneficios,benefit,oficina bankinter con condiciones especiales y reparto de beneficios
31,Aprendizaje automático,must,aprendizaje automático
31,Redes neuronales,must,redes neuronales
31,Python,must,python
31,R,must,r
31,Análisis de datos,must,análisis de datos
31,Manejo de grandes volúmenes de datos,must,manejo de grandes volúmenes de datos
31,Python,tech_stack,python
31,R,tech_stack,r
31,Resolución de problemas,soft_skill,resolución de problemas
31,Pensamiento estructurado,soft_skill,pensamiento estructurado
31,Trabajo colaborativo,soft_skill,trabajo colaborativo
31,Comunicación,soft_skill,comunicación
31,6 días de teletrabajo al mes,benefit,6 días de teletrabajo al mes
31,Acceso a tecnologías punteras y proyectos innovadores,benefit,acceso a tecnologías punteras y proyectos innovadores
31,Entorno de trabajo colaborativo y dinámico,benefit,entorno de trabajo colaborativo y dinámico
31,Oportunidades de desarrollo profesional,benefit,oportunidades de desarrollo profesional
32,Python,must,python
32,SQL,must,sql
32,Java,must,java
32,English,must,english
32,Google Cloud,nice,google cloud
32,AWS,nice,aws
32,Azure,nice,azure
32,IBM Cloud,nice,ibm cloud
32,LLMs,nice,llms
32,Machine Learning,nice,machine learning
32,Autoencoders,nice,autoencoders
32,Transformers,nice,transformers
32,RNNs,nice,rnns
32,Time Series Analysis,nice,time series analysis
32,Gradient Boosting,nice,gradient boosting
32,Multi-armed Bandits,nice,multi-armed bandits
32,MLOps,nice,mlops
32,DataOps,nice,dataops
32,IaaS,nice,iaas
32,PaaS,nice,paas
32,CaaS,nice,caas
32,SaaS,nice,saas
32,Agile methodologies,nice,agile methodologies
32,Backlog management,nice,backlog management
32,Python,tech_stack,python
32,SQL,tech_stack,sql
32,Java,tech_stack,java
32,AWS,tech_stack,aws
32,Google Cloud,tech_stack,google cloud
32,Azure,tech_stack,azure
32,IBM Cloud,tech_stack,ibm cloud
32,Communication,soft_skill,communication
32,Public speaking,soft_skill,public speaking
32,Teamwork,soft_skill,teamwork
32,Autonomy,soft_skill,autonomy
32,Analytical thinking,soft_skill,analytical thinking
32,Adaptability,soft_skill,adaptability
32,Motivation,soft_skill,motivation
32,Risk analysis,soft_skill,risk analysis
32,English,language,english
32,Hybrid work (up to 60% remote),benefit,hybrid work (up to 60% remote)
32,27 vacation days,benefit,27 vacation days
32,Wellbeing program,benefit,wellbeing program
32,Flexible compensation,benefit,flexible compensation
32,Training and development,benefit,training and development
33,Asistentes cognitivos,must,asistentes cognitivos
33,Procesamiento de lenguaje natural,must,procesamiento de lenguaje natural
33,Procesamiento de imagen,must,procesamiento de imagen
33,Procesamiento de voz,must,procesamiento de voz
33,Google Cloud,nice,google cloud
33,AWS,nice,aws
33,Azure,nice,azure
33,IBM Cloud,nice,ibm cloud
33,Python,nice,python
33,SQL,nice,sql
33,Java,nice,java
33,LLMs,nice,llms
33,Machine Learning,nice,machine learning
33,Autoencoders,nice,autoencoders
33,Transformers,nice,transformers
33,RNNs,nice,rnns
33,Series temporales,nice,series temporales
33,Gradient Boosting,nice,gradient boosting
33,Multi-armed Bandits,nice,multi-armed bandits
33,MLOps,nice,mlops
33,DataOps,nice,dataops
33,Metodologías ágiles,nice,metodologías ágiles
33,"Entorno Cloud (IaaS, PaaS, CaaS, SaaS)",nice,"entorno cloud (iaas, paas, caas, saas)"
33,Python,tech_stack,python
33,SQL,tech_stack,sql
33,Java,tech_stack,java
33,Google Cloud,tech_stack,google cloud
33,AWS,tech_stack,aws
33,Azure,tech_stack,azure
33,IBM Cloud,tech_stack,ibm cloud
33,LLMs,tech_stack,llms
33,Autoencoders,tech_stack,autoencoders
33,Transformers,tech_stack,transformers
33,RNNs,tech_stack,rnns
33,Gradient Boosting,tech_stack,gradient boosting
33,Multi-armed Bandits,tech_stack,multi-armed bandits
33,MLOps,tech_stack,mlops
33,DataOps,tech_stack,dataops
33,Capacidad de análisis,soft_skill,capacidad de análisis
33,Comunicación e influencia,soft_skill,comunicación e influencia
33,Hablar en público,soft_skill,hablar en público
33,Trabajo en equipo,soft_skill,trabajo en equipo
33,Alta motivación,soft_skill,alta motivación
33,Autonomía,soft_skill,autonomía
33,Gestión de tiempos,soft_skill,gestión de tiempos
33,Visión analítica,soft_skill,visión analítica
33,Inglés,language,inglés
33,Modelo híbrido (hasta 60% remoto),benefit,modelo híbrido (hasta 60% remoto)
33,27 días de vacaciones,benefit,27 días de vacaciones
33,"Programa de Wellbeing (descuentos en gimnasios, fisioterapia, torneos, fruta)",benefit,"programa de wellbeing (descuentos en gimnasios, fisioterapia, torneos, fruta)"
33,Formaciones e iniciativas de desarrollo técnico,benefit,formaciones e iniciativas de desarrollo técnico
33,Programa de Retribución Flexible,benefit,programa de retribución flexible
34,Python (advanced),must,python (advanced)
34,Git (version control),must,git (version control)
34,Software engineering best practices (SOLID),must,software engineering best practices (solid)
34,AI libraries (LangChain),must,ai libraries (langchain)
